time_stamp,open,high,low,close,volume,transaction,vwap
2018-07-28 00:03:28,8177.72,8213.5,8177.72,8213.5,40.711876079999996,334023.79032753705,8204.578675548402
2018-07-28 00:04:00,8216.74,8223.04,8209.89,8221.4,57.38003696,471654.01189279265,8219.827606970448
2018-07-28 00:04:29,8221.3,8236.95,8221.3,8236.95,48.506733780000005,399220.59749511455,8230.209836550956
2018-07-28 00:10:13,8234.03,8238.87,8196.71,8204.35,53.30544323,437975.3772100315,8216.334968274712
2018-07-28 00:26:48,8204.35,8204.35,8172.09,8172.09,49.84875184,407921.916354165,8183.192182293265
2018-07-28 01:08:04,8172.1,8183.49,8152.11,8160.5,47.56358444000001,388460.23666816007,8167.177500219536
2018-07-28 02:09:10,8160.77,8193.53,8151.85,8168.06,52.66183566999997,430385.12358834944,8172.619091467187
2018-07-28 03:04:01,8168.05,8195.0,8154.03,8160.1,49.63835886,405937.08104642964,8177.890856370461
2018-07-28 04:23:22,8161.15,8182.8,8154.65,8178.48,50.37805652999999,411538.84340141795,8169.0099171719285
2018-07-28 04:39:58,8178.47,8198.73,8175.09,8180.61,49.00495700999996,401138.8869526372,8185.6798052242075
2018-07-28 04:48:25,8180.43,8220.94,8178.29,8204.92,50.99319112999998,418053.47149770835,8198.221414148013
2018-07-28 05:50:14,8204.92,8234.57,8196.72,8215.2,48.68432030999998,400102.2832677926,8218.298637428235
2018-07-28 06:04:09,8215.2,8215.2,8160.36,8168.02,51.317902610000004,420181.40819287626,8187.813352118527
2018-07-28 07:07:04,8168.39,8192.82,8164.95,8180.1,48.57005834999999,397332.6963669967,8180.60982146209
2018-07-28 07:45:09,8179.27,8201.99,8175.0,8201.16,51.36512167000002,420289.2089160715,8182.385152638369
2018-07-28 09:15:54,8201.16,8213.7,8179.51,8179.52,49.797924179999995,408371.1185292257,8200.565088880492
2018-07-28 09:16:16,8179.52,8179.52,8170.48,8170.48,49.4450862,404232.06128935,8175.373780405099
2018-07-28 09:21:32,8170.49,8179.52,8166.0,8178.99,47.29387436,386401.4009522392,8170.220904528981
2018-07-28 09:40:07,8179.52,8198.65,8174.19,8184.0,51.91503473999997,424880.21747781994,8184.145876155108
2018-07-28 10:30:27,8183.14,8205.84,8180.14,8188.28,50.58056596000002,414418.789442105,8193.24144711695
2018-07-28 10:54:30,8189.89,8195.72,8169.24,8173.58,50.39318249999997,412545.70916107815,8186.538112790919
2018-07-28 11:10:14,8170.24,8182.77,8163.01,8171.79,42.23188472,345077.9831943688,8171.029673012633
2018-07-28 11:11:08,8163.0,8163.0,8132.03,8143.7,55.61485100000001,453248.4848596642,8149.774326639195
2018-07-28 11:18:39,8149.11,8218.52,8134.8,8215.44,52.51758633000001,429216.43358954805,8172.8134056374865
2018-07-28 11:20:24,8218.52,8232.14,8208.3,8212.29,44.340431370000005,364716.735046114,8225.376338870607
2018-07-28 11:21:07,8213.77,8216.05,8195.14,8195.52,55.82942946,458476.99489416304,8212.102457945539
2018-07-28 11:39:34,8195.13,8221.63,8187.72,8197.31,44.95624822,368887.9915914393,8205.488807389615
2018-07-28 11:41:52,8197.31,8201.17,8158.15,8173.04,55.14181784000001,451187.5767986982,8182.312344287744
2018-07-28 11:55:28,8173.04,8193.0,8165.29,8186.22,48.13427567000001,393766.43729883886,8180.583000738002
2018-07-28 12:43:08,8185.66,8204.86,8170.79,8195.98,49.34734705999997,403994.7852328122,8186.757937394425
2018-07-28 13:41:37,8195.54,8199.99,8169.56,8170.15,52.50353049999998,429610.539470723,8182.507640523777
2018-07-28 14:22:57,8170.16,8173.93,8130.48,8130.48,48.83033135999996,398313.14835322934,8157.084690183222
2018-07-28 14:30:11,8130.0,8147.07,8129.01,8143.06,51.01717570000002,414888.95614832954,8132.338775239755
2018-07-28 14:34:53,8144.8,8144.8,8107.0,8109.86,44.97786436,364953.5220931982,8114.069604820122
2018-07-28 15:04:09,8110.55,8166.01,8104.59,8142.08,54.53624846999999,443872.33397512056,8139.033146353872
2018-07-28 15:19:33,8142.08,8142.09,8098.56,8100.0,48.993174219999986,398046.18661066395,8124.52332284634
2018-07-28 15:33:22,8100.01,8136.2,8092.0,8092.85,45.08692798999996,365459.7674841594,8105.670174850157
2018-07-28 15:44:17,8092.77,8127.9,8092.0,8110.84,53.99204021999997,437673.3186491514,8106.256345671978
2018-07-28 15:53:09,8112.46,8119.98,8092.0,8092.0,33.63749629000001,272609.3525895097,8104.329473253719
2018-07-28 15:53:14,8092.0,8095.0,8070.0,8070.0,68.77816001,555918.9417934087,8082.782989724949
